,HomePlanet,CryoSleep,Destination,Age,Travel company,VIP,RoomService,FoodCourt,Travel Outcome,Cols,P_S
6927,2,0,0,27.0,1,0,0.0,0.0,1,4,0
6928,1,0,2,58.0,0,0,0.0,435.0,0,3,0
6929,1,1,0,48.0,0,0,0.0,458.07720329024676,1,3,1
6930,0,1,2,36.0,1,0,0.0,0.0,0,5,1
6931,0,0,0,60.0,1,0,0.0,3435.0,1,6,1
6932,0,1,0,46.0,0,0,0.0,0.0,1,6,1
6933,0,0,0,58.0,0,0,0.0,1386.0,0,1,1
6934,1,1,0,40.0,1,0,0.0,0.0,1,3,0
6935,1,1,0,3.0,0,0,0.0,0.0,1,3,0
6936,1,0,2,23.0,1,0,3.0,0.0,0,1,0
6937,1,0,1,21.0,0,0,0.0,434.0,1,4,1
6938,1,1,2,29.0,1,0,0.0,0.0,1,3,1
6939,0,1,2,23.0,0,0,0.0,0.0,0,6,0
6940,0,1,2,41.0,1,0,0.0,0.0,1,6,0
6941,1,0,0,20.0,1,0,0.0,802.0,1,3,0
6942,1,0,0,24.0,0,0,821.0,0.0,1,3,0
6943,2,0,0,21.0,1,0,2611.0,0.0,0,5,0
6944,2,0,0,55.0,0,0,1236.0,0.0,0,1,0
6945,1,0,0,21.0,1,0,0.0,70.0,1,1,0
6946,1,1,2,42.0,0,0,0.0,0.0,1,3,0
6947,1,0,0,40.0,0,0,2.0,147.0,0,1,0
6948,2,1,0,30.0,0,0,0.0,458.07720329024676,1,1,0
6949,0,1,0,26.0,1,0,0.0,0.0,1,4,0
6950,1,1,1,43.0,1,0,0.0,0.0,1,3,0
6951,1,0,0,20.0,0,0,9.0,0.0,0,1,1
6952,1,0,1,19.0,0,0,40.0,0.0,0,1,1
6953,0,0,0,40.0,0,0,0.0,3508.0,1,6,0
6954,1,1,1,17.0,0,0,0.0,0.0,0,3,1
6955,1,0,0,62.0,1,0,240.0,0.0,1,3,0
6956,1,1,0,32.0,0,0,0.0,0.0,0,3,0
6957,1,1,0,37.0,1,0,0.0,0.0,0,3,0
6958,1,0,0,40.0,0,0,0.0,0.0,1,4,0
6959,1,0,2,25.0,0,0,0.0,653.0,1,3,0
6960,0,1,2,17.0,1,0,0.0,0.0,1,0,1
6961,0,1,0,46.0,0,0,0.0,0.0,0,0,1
6962,0,0,0,38.0,0,0,4.0,5974.0,0,0,1
6963,0,0,2,43.0,0,1,0.0,486.0,1,0,1
6964,0,0,2,28.0,1,0,6.0,3392.0,1,6,1
6965,0,1,0,31.0,0,1,0.0,0.0,0,6,1
6966,0,1,1,35.0,1,0,0.0,0.0,1,6,1
6967,1,0,0,19.0,1,0,105.0,271.0,1,1,0
6968,1,0,0,24.0,1,0,0.0,0.0,1,1,1
6969,2,0,2,20.0,0,0,0.0,0.0,0,4,0
6970,0,0,0,16.0,0,0,0.0,1417.0,1,6,1
6971,0,1,2,45.0,1,0,0.0,0.0,1,6,1
6972,1,0,0,19.0,1,0,294.0,79.0,0,3,0
6973,1,0,0,23.0,1,0,0.0,1089.0,1,1,1
6974,1,0,0,19.0,1,0,0.0,78.0,0,3,0
6975,2,0,0,32.0,0,0,193.0,458.07720329024676,1,1,1
6976,1,0,0,41.0,1,0,85.0,804.0,0,3,1
6977,1,0,0,30.0,1,0,1110.0,0.0,1,1,0
6978,0,0,2,41.0,1,0,0.0,10049.0,0,0,1
6979,2,0,0,7.0,1,0,0.0,0.0,0,1,0
6980,1,0,0,39.0,1,0,1.0,875.0,1,3,0
6981,1,0,0,47.0,0,0,0.0,61.0,1,1,0
6982,1,0,0,21.0,1,0,550.0,0.0,1,3,1
6983,1,1,0,29.0,1,0,0.0,0.0,1,3,0
6984,1,0,0,19.0,0,0,879.0,0.0,1,3,0
6985,2,0,0,50.0,0,0,0.0,0.0,0,1,1
6986,0,0,0,28.0,1,0,0.0,132.0,0,2,0
6987,2,0,0,38.0,1,0,1126.0,0.0,0,1,1
6988,1,0,1,24.0,1,0,549.0,3.0,0,3,1
6989,0,0,2,31.0,0,0,224.687617481203,2954.0,1,2,1
6990,0,1,0,38.0,1,0,0.0,0.0,1,4,0
6991,0,1,2,26.0,0,0,0.0,0.0,0,0,0
6992,1,0,0,28.0,0,0,0.0,0.0,0,3,0
6993,0,1,2,45.0,0,0,0.0,0.0,0,0,1
6994,0,1,0,47.0,1,0,0.0,0.0,1,0,1
6995,0,1,0,60.0,1,0,0.0,0.0,0,0,1
6996,1,0,2,42.0,0,0,0.0,279.0,1,4,0
6997,1,0,0,43.0,1,0,20.0,0.0,0,4,1
6998,1,1,1,17.0,1,0,0.0,0.0,1,1,1
6999,1,1,0,17.0,1,0,0.0,0.0,1,3,0
7000,1,1,0,20.0,1,0,0.0,0.0,0,3,1
7001,1,0,0,18.0,1,0,960.0,672.0,1,3,0
7002,2,0,0,24.0,0,0,224.687617481203,0.0,1,1,0
7003,1,0,2,25.0,0,0,244.0,0.0,1,1,0
7004,1,0,1,20.0,0,0,120.0,321.0,1,1,0
7005,1,0,0,23.0,0,0,509.0,0.0,1,3,0
7006,0,1,0,48.0,0,0,0.0,0.0,1,0,1
7007,0,0,2,26.0,1,0,286.0,3387.0,0,0,1
7008,0,1,2,36.0,1,0,0.0,0.0,0,0,1
7009,0,1,2,27.0,1,0,0.0,0.0,1,6,1
7010,0,0,2,41.0,0,0,0.0,1616.0,0,2,0
7011,1,1,0,21.0,0,0,0.0,0.0,1,3,1
7012,2,0,0,71.0,1,0,1243.0,0.0,0,4,1
7013,1,1,0,64.0,1,0,0.0,0.0,1,3,1
7014,0,0,0,33.0,0,0,0.0,397.0,1,0,1
7015,1,0,2,24.0,1,0,786.0,0.0,0,1,0
7016,0,1,0,35.0,1,0,0.0,0.0,0,5,1
7017,1,1,1,13.0,1,0,0.0,0.0,1,3,0
7018,1,1,0,11.0,1,0,0.0,0.0,1,3,0
7019,2,1,0,28.82793046746535,0,0,0.0,0.0,0,1,1
7020,2,1,0,43.0,1,0,0.0,0.0,1,1,0
7021,2,1,0,36.0,0,0,0.0,0.0,0,1,0
7022,1,0,1,22.0,0,0,27.0,0.0,1,1,0
7023,0,0,0,56.0,0,0,0.0,5711.0,1,6,1
7024,2,1,0,34.0,1,0,0.0,0.0,1,1,1
7025,1,0,0,46.0,0,0,0.0,0.0,1,3,1
7026,2,0,1,43.0,1,0,244.0,0.0,1,4,0
7027,1,0,2,25.0,1,0,0.0,1435.0,1,3,0
7028,0,0,0,26.0,1,0,36.0,2285.0,1,1,1
7029,1,0,2,14.0,1,0,0.0,184.0,0,3,0
7030,1,0,0,63.0,1,0,174.0,282.0,0,3,1
7031,2,0,0,29.0,0,0,558.0,0.0,1,4,0
7032,2,1,1,45.0,0,0,0.0,0.0,0,4,0
7033,1,1,0,15.0,1,0,0.0,0.0,1,3,1
7034,2,0,0,19.0,1,0,193.0,0.0,1,5,1
7035,1,0,0,53.0,0,0,2.0,794.0,1,4,0
7036,2,0,0,45.0,1,0,2.0,36.0,0,1,1
7037,0,0,2,41.0,0,0,0.0,2383.0,0,6,1
7038,2,0,0,68.0,1,1,523.0,0.0,1,1,0
7039,2,1,0,5.0,1,0,0.0,0.0,1,1,0
7040,2,0,0,27.0,0,1,30.0,0.0,1,1,0
7041,1,0,2,20.0,1,0,30.0,132.0,1,1,0
7042,1,0,0,54.0,1,1,1770.0,7.0,1,1,1
7043,1,0,0,18.0,0,0,0.0,0.0,1,1,1
7044,0,0,2,45.0,0,0,66.0,5974.0,0,6,0
7045,0,1,0,26.0,1,0,224.687617481203,0.0,1,0,1
7046,0,0,0,37.0,0,0,1577.0,11396.0,1,0,1
7047,1,0,0,30.0,0,0,0.0,2.0,0,1,0
7048,2,0,0,51.0,1,1,511.0,0.0,1,1,0
7049,2,1,0,3.0,1,0,0.0,0.0,1,1,0
7050,2,1,0,3.0,0,0,0.0,0.0,1,1,0
7051,1,0,0,19.0,1,0,2110.0,0.0,1,1,0
7052,1,0,0,19.0,0,0,0.0,789.0,1,4,1
7053,1,0,0,6.0,0,0,0.0,0.0,1,4,1
7054,1,0,2,4.0,1,0,0.0,0.0,1,4,1
7055,0,0,0,23.0,0,0,3580.0,564.0,1,0,1
7056,1,0,0,37.0,0,0,1442.0,4.0,1,1,1
7057,2,0,2,18.0,1,0,1092.0,0.0,1,1,1
7058,1,0,1,29.0,1,0,5.0,598.0,1,1,1
7059,1,0,0,25.0,1,0,0.0,779.0,1,4,0
7060,1,0,0,52.0,0,0,0.0,0.0,1,1,0
7061,2,1,0,24.0,1,0,0.0,0.0,1,1,1
7062,2,0,0,0.0,1,0,0.0,0.0,1,1,1
7063,1,0,1,25.0,1,0,15.0,3.0,1,1,0
7064,0,1,0,26.0,1,0,0.0,0.0,1,0,0
7065,0,0,1,32.0,0,1,2502.0,700.0,1,0,0
7066,1,0,0,58.0,0,0,1366.0,257.0,1,1,0
7067,1,0,0,44.0,0,0,657.0,0.0,0,1,0
7068,1,0,0,41.0,1,0,0.0,0.0,0,3,0
7069,1,0,0,24.0,0,0,0.0,0.0,1,3,1
7070,1,1,0,41.0,0,0,0.0,0.0,1,3,0
7071,1,1,1,23.0,1,0,0.0,0.0,1,3,0
7072,0,0,0,27.0,0,0,390.0,1377.0,1,6,1
7073,0,1,2,61.0,0,0,0.0,0.0,1,6,1
7074,1,0,0,18.0,1,0,0.0,732.0,0,1,0
7075,1,1,0,18.0,0,0,0.0,0.0,1,3,1
7076,0,1,0,28.82793046746535,0,0,0.0,0.0,1,0,1
7077,0,1,2,15.0,0,0,0.0,0.0,0,0,1
7078,1,0,2,12.0,1,0,0.0,0.0,1,3,1
7079,1,0,1,40.0,1,0,420.0,0.0,0,1,1
7080,1,0,0,19.0,1,0,122.0,2.0,1,1,0
7081,2,1,0,18.0,0,0,0.0,0.0,1,1,1
7082,0,0,0,48.0,1,1,313.0,2864.0,1,2,0
7083,0,0,2,37.0,1,0,18.0,2669.0,0,2,0
7084,1,0,0,35.0,1,0,4.0,53.0,1,1,1
7085,1,0,0,29.0,0,0,0.0,0.0,1,1,0
7086,1,0,0,54.0,0,0,118.0,0.0,1,4,1
7087,1,1,0,28.82793046746535,0,0,0.0,0.0,0,3,1
7088,1,0,0,22.0,0,0,0.0,19.0,1,4,0
7089,1,1,1,18.0,1,0,0.0,0.0,0,3,0
7090,1,0,0,26.0,1,0,0.0,652.0,0,4,0
7091,1,0,1,19.0,0,0,10.0,24.0,0,1,1
7092,1,0,0,22.0,1,0,0.0,0.0,0,1,0
7093,0,0,0,17.0,1,0,0.0,0.0,0,6,0
7094,1,0,0,18.0,0,0,388.0,182.0,0,1,1
7095,2,1,2,39.0,0,0,0.0,0.0,1,1,0
7096,0,0,0,37.0,1,0,2.0,7272.0,1,0,0
7097,0,1,2,17.0,0,0,0.0,0.0,1,0,0
7098,0,0,2,25.0,0,0,0.0,772.0,1,0,0
7099,0,0,0,9.0,1,0,0.0,0.0,1,0,0
7100,1,1,2,15.0,0,0,0.0,0.0,1,3,1
7101,1,0,0,19.0,1,0,380.0,0.0,1,1,0
7102,2,0,0,18.0,1,0,3591.0,0.0,1,4,0
7103,2,0,0,50.0,1,1,828.0,0.0,1,5,0
7104,1,1,0,14.0,1,0,0.0,0.0,1,3,1
7105,1,1,1,19.0,1,0,0.0,0.0,1,3,0
7106,0,1,2,33.0,1,0,0.0,0.0,1,0,1
7107,0,0,0,23.0,1,0,30.0,2237.0,1,5,0
7108,0,0,0,39.0,1,0,2.0,530.0,1,5,0
7109,1,0,1,14.0,0,0,80.0,130.0,0,4,1
7110,1,0,2,14.0,1,0,653.0,0.0,1,1,0
7111,1,0,1,45.0,1,0,1.0,7.0,0,3,1
7112,1,1,0,22.0,0,0,0.0,0.0,1,3,1
7113,2,0,0,36.0,0,0,32.0,355.0,1,1,0
7114,0,0,0,19.0,1,0,0.0,0.0,1,0,1
7115,0,1,0,59.0,1,0,0.0,0.0,0,0,1
7116,1,0,0,31.0,1,0,0.0,1000.0,1,0,1
7117,0,1,2,31.0,1,0,0.0,0.0,1,6,1
7118,0,0,0,39.0,0,0,8209.0,18.0,1,6,1
7119,0,0,0,28.0,1,0,0.0,2674.0,1,6,1
7120,0,1,0,19.0,1,0,0.0,0.0,1,6,1
7121,0,0,0,29.0,1,0,220.0,1130.0,0,6,0
7122,1,1,2,0.0,1,0,0.0,0.0,1,3,0
7123,1,0,2,15.0,1,0,0.0,714.0,0,3,0
7124,1,0,0,18.0,1,0,0.0,0.0,1,1,1
7125,0,1,2,49.0,0,0,0.0,0.0,0,6,1
7126,1,0,0,36.0,0,0,0.0,7.0,1,1,1
7127,0,1,2,40.0,0,0,0.0,0.0,0,6,1
7128,0,1,0,56.0,1,0,0.0,0.0,0,6,1
7129,1,1,1,67.0,0,0,0.0,0.0,0,3,1
7130,1,0,0,44.0,0,0,0.0,204.0,0,4,0
7131,1,0,0,17.0,1,0,214.0,552.0,1,3,1
7132,2,1,0,27.0,0,0,0.0,0.0,1,1,0
7133,2,0,0,23.0,1,0,463.0,0.0,1,1,0
7134,2,0,2,28.0,0,0,2484.0,136.0,0,1,1
7135,2,1,0,54.0,0,0,0.0,0.0,1,1,1
7136,2,1,0,26.0,0,0,0.0,0.0,1,1,1
7137,0,0,2,40.0,1,1,0.0,21.0,0,2,0
7138,0,1,0,39.0,0,0,0.0,0.0,1,2,0
7139,0,1,2,40.0,1,0,0.0,0.0,1,6,0
7140,1,0,1,20.0,1,0,11.0,725.0,0,1,1
7141,1,0,0,18.0,1,0,761.0,21.0,0,3,1
7142,2,0,0,17.0,0,0,3651.0,0.0,1,1,0
7143,0,1,2,35.0,1,0,0.0,0.0,1,0,0
7144,1,0,0,31.0,0,0,0.0,0.0,0,3,1
7145,1,0,0,40.0,1,0,0.0,0.0,0,3,0
7146,0,1,1,50.0,0,0,0.0,0.0,1,6,1
7147,1,0,0,21.0,0,0,0.0,0.0,1,1,1
7148,1,0,0,29.0,1,0,767.0,16.0,1,4,0
7149,0,0,2,63.0,1,0,0.0,5036.0,1,2,1
7150,2,0,0,19.0,1,0,37.0,0.0,1,1,0
7151,2,0,0,36.0,1,0,1103.0,3.0,1,5,0
7152,1,0,2,48.0,0,0,0.0,172.0,0,1,0
7153,0,0,0,33.0,1,0,81.0,1125.0,1,4,0
7154,2,0,0,28.0,0,0,2703.0,0.0,1,5,1
7155,1,0,0,39.0,1,0,0.0,0.0,0,3,0
7156,1,1,0,27.0,0,0,0.0,0.0,0,3,1
7157,0,1,2,58.0,1,0,0.0,0.0,0,0,1
7158,0,1,2,44.0,1,0,0.0,0.0,1,0,1
7159,1,1,0,23.0,1,0,0.0,0.0,1,3,0
7160,1,0,2,21.0,0,0,618.0,33.0,0,1,0
7161,0,0,2,53.0,0,0,8.0,1489.0,1,6,0
7162,0,1,0,14.0,1,0,0.0,0.0,1,6,0
7163,1,1,1,17.0,0,0,0.0,0.0,0,3,0
7164,0,0,2,25.0,0,0,0.0,16016.0,1,6,1
7165,0,0,2,44.0,1,1,3010.0,26.0,1,6,1
7166,0,0,2,24.0,0,0,145.0,4224.0,1,6,1
7167,1,0,0,24.0,0,0,0.0,7.0,1,3,1
7168,1,1,0,24.0,0,0,0.0,0.0,1,3,1
7169,1,1,0,0.0,0,0,0.0,0.0,1,3,1
7170,1,1,2,7.0,1,0,0.0,0.0,1,3,1
7171,1,1,1,3.0,1,0,0.0,0.0,0,3,1
7172,1,0,0,18.0,1,0,711.0,12.0,1,1,1
7173,1,1,0,4.0,0,0,0.0,0.0,1,3,1
7174,0,1,2,40.0,1,0,0.0,0.0,1,0,1
7175,1,1,0,16.0,1,0,0.0,0.0,0,3,1
7176,0,1,2,25.0,0,0,0.0,0.0,1,0,1
7177,1,1,0,10.0,1,0,0.0,0.0,0,3,1
7178,1,1,0,40.0,0,0,0.0,0.0,1,3,0
7179,2,1,0,19.0,1,0,0.0,0.0,1,1,0
7180,0,1,2,15.0,1,0,0.0,0.0,0,0,0
7181,1,0,0,24.0,1,0,224.687617481203,636.0,1,3,0
7182,2,1,0,21.0,1,0,0.0,0.0,0,1,1
7183,1,0,0,29.0,1,0,0.0,7.0,0,1,1
7184,2,0,0,37.0,1,1,2771.0,0.0,1,5,1
7185,1,1,1,49.0,0,0,0.0,0.0,1,3,1
7186,1,0,0,42.0,1,0,1132.0,0.0,1,3,0
7187,1,1,0,54.0,1,0,0.0,458.07720329024676,1,3,0
7188,1,1,0,33.0,1,0,0.0,0.0,1,3,0
7189,0,0,0,27.0,0,0,0.0,6.0,1,6,0
7190,1,1,0,53.0,1,0,0.0,0.0,0,3,1
7191,1,0,0,28.0,1,0,0.0,817.0,1,1,1
7192,0,0,0,24.0,1,0,812.0,5450.0,1,6,1
7193,1,0,1,20.0,0,0,0.0,0.0,1,1,0
7194,1,0,0,0.0,1,0,0.0,0.0,1,3,0
7195,1,0,0,24.0,0,0,0.0,96.0,0,1,0
7196,1,0,0,28.0,0,0,0.0,0.0,1,3,0
7197,2,1,0,42.0,0,0,0.0,0.0,0,1,0
7198,0,0,2,32.0,1,1,0.0,48.0,0,6,1
7199,0,0,0,36.0,0,0,0.0,2979.0,0,0,0
7200,0,0,0,40.0,1,0,0.0,0.0,1,0,0
7201,1,0,0,30.0,1,0,574.0,0.0,0,1,0
7202,2,0,0,34.0,1,0,751.0,0.0,1,4,0
7203,2,0,0,37.0,1,0,1000.0,0.0,1,1,0
7204,0,0,0,41.0,0,0,0.0,0.0,0,0,1
7205,0,1,2,25.0,1,0,0.0,0.0,1,0,1
7206,2,0,0,39.0,0,0,332.0,0.0,1,1,0
7207,1,0,2,0.0,1,0,0.0,0.0,1,3,0
7208,2,0,0,54.0,1,0,1144.0,140.0,0,1,0
7209,1,1,0,16.0,1,0,0.0,0.0,1,3,0
7210,1,0,0,0.0,1,0,0.0,0.0,1,3,1
7211,1,1,0,13.0,0,0,0.0,0.0,0,3,1
7212,2,0,0,46.0,1,0,5888.0,458.07720329024676,1,1,1
7213,1,0,0,23.0,0,0,40.0,4.0,1,3,0
7214,1,0,0,18.0,1,0,110.0,103.0,1,1,1
7215,1,0,1,27.0,0,0,2647.0,0.0,0,1,0
7216,1,1,1,24.0,1,0,0.0,458.07720329024676,0,3,0
7217,0,0,0,27.0,1,0,118.0,1769.0,1,0,0
7218,1,0,0,24.0,0,0,0.0,82.0,1,5,0
7219,0,0,0,25.0,0,1,1.0,4298.0,1,2,1
7220,0,1,0,30.0,1,0,0.0,0.0,1,0,1
7221,1,0,0,19.0,1,0,0.0,28.0,1,3,0
7222,1,0,2,18.0,1,0,1.0,5.0,1,1,0
7223,0,1,2,49.0,0,0,0.0,0.0,1,4,0
7224,1,0,0,64.0,1,0,0.0,0.0,0,3,0
7225,2,1,0,26.0,0,0,0.0,0.0,1,4,1
7226,1,0,2,53.0,1,0,0.0,0.0,1,1,0
7227,2,0,0,27.0,1,0,83.0,0.0,0,5,0
7228,0,1,0,27.0,0,0,0.0,0.0,1,0,0
7229,2,0,0,25.0,0,0,338.0,319.0,0,1,1
7230,1,0,2,33.0,0,0,0.0,0.0,1,4,1
7231,0,0,0,27.0,0,0,0.0,9.0,1,6,1
7232,0,1,2,20.0,0,0,0.0,0.0,1,6,0
7233,0,1,2,39.0,1,0,0.0,0.0,1,0,0
7234,2,0,0,27.0,1,0,1730.0,0.0,1,4,0
7235,2,1,0,19.0,0,0,0.0,0.0,0,1,1
7236,1,0,0,22.0,1,0,60.0,48.0,0,1,0
7237,1,0,0,3.0,1,0,0.0,0.0,0,3,1
7238,1,0,0,24.0,0,0,9.0,769.0,0,4,1
7239,2,1,0,41.0,1,0,0.0,0.0,0,1,1
7240,2,1,0,18.0,1,0,0.0,0.0,1,1,1
7241,1,0,0,63.0,1,0,0.0,243.0,1,3,0
7242,0,0,0,19.0,1,0,0.0,4534.0,1,0,1
7243,0,1,0,39.0,1,0,0.0,0.0,1,0,1
7244,0,1,2,28.82793046746535,0,0,0.0,0.0,0,1,1
7245,2,0,0,41.0,1,0,688.0,31.0,0,1,0
7246,0,0,0,44.0,0,0,18.0,1451.0,1,2,1
7247,0,0,0,39.0,1,1,0.0,395.0,1,2,1
7248,2,1,2,29.0,1,0,0.0,0.0,1,5,0
7249,2,0,0,37.0,0,0,416.0,56.0,1,5,0
7250,0,1,2,41.0,1,0,0.0,0.0,1,6,0
7251,1,0,1,18.0,1,0,0.0,0.0,1,1,1
7252,1,1,2,28.82793046746535,1,0,0.0,0.0,0,3,0
7253,0,0,2,55.0,0,0,1.0,2670.0,0,0,1
7254,1,1,0,21.0,0,0,0.0,0.0,1,4,0
7255,0,1,0,28.0,1,0,0.0,0.0,0,0,1
7256,0,0,0,43.0,0,0,0.0,8948.0,1,0,1
7257,1,0,1,32.0,1,0,0.0,494.0,1,3,1
7258,1,0,0,23.0,1,0,1.0,0.0,1,1,0
7259,1,1,2,5.0,1,0,0.0,0.0,1,3,0
7260,1,0,2,14.0,0,0,325.0,0.0,1,3,1
7261,1,0,0,24.0,1,0,1405.0,0.0,1,1,0
7262,1,1,1,22.0,1,0,0.0,0.0,0,3,1
7263,1,0,0,14.0,0,0,0.0,268.0,0,1,1
7264,1,0,0,20.0,1,0,98.0,499.0,1,4,0
7265,1,0,0,17.0,0,0,527.0,124.0,0,3,1
7266,1,0,2,20.0,1,0,748.0,0.0,1,1,1
7267,1,0,0,22.0,1,0,0.0,458.07720329024676,1,3,1
7268,1,1,0,15.0,0,0,0.0,0.0,1,3,0
7269,2,0,2,67.0,1,0,1146.0,16.0,0,5,0
7270,0,0,2,28.0,1,0,7.0,489.0,1,6,0
7271,0,0,0,57.0,0,0,0.0,412.0,1,5,0
7272,1,1,1,21.0,1,0,0.0,0.0,1,3,0
7273,2,0,0,34.0,1,0,1199.0,33.0,0,1,1
7274,2,1,0,17.0,1,0,0.0,0.0,0,4,1
7275,1,0,2,33.0,1,0,0.0,53.0,0,1,0
7276,0,0,2,33.0,1,0,0.0,73.0,1,6,1
7277,0,0,0,28.0,0,0,0.0,180.0,1,6,1
7278,2,1,0,18.0,0,0,0.0,0.0,1,1,1
7279,2,1,0,28.0,1,0,0.0,0.0,0,1,0
7280,1,0,0,13.0,0,0,406.0,0.0,1,3,1
7281,1,0,0,38.0,0,0,0.0,0.0,0,1,0
7282,0,0,2,39.0,1,0,258.0,1541.0,0,0,1
7283,0,1,0,18.0,0,0,0.0,0.0,1,1,1
7284,1,0,1,43.0,1,0,0.0,0.0,1,1,1
7285,1,0,0,32.0,1,0,224.687617481203,368.0,1,1,1
7286,1,1,0,29.0,1,0,0.0,0.0,1,1,1
7287,2,0,2,45.0,1,0,810.0,0.0,1,1,1
7288,2,1,0,25.0,1,0,0.0,0.0,0,1,1
7289,1,0,2,64.0,0,0,19.0,261.0,1,1,1
7290,1,0,0,18.0,1,0,0.0,0.0,1,1,0
7291,1,0,0,44.0,1,0,358.0,303.0,0,4,0
7292,1,1,0,15.0,1,0,0.0,0.0,0,3,0
7293,1,0,2,21.0,0,0,1720.0,2337.0,1,1,1
7294,2,0,0,33.0,1,0,166.0,634.0,1,1,0
7295,1,0,2,3.0,1,0,0.0,0.0,1,3,0
7296,1,1,2,19.0,0,0,0.0,0.0,1,3,0
7297,1,0,0,37.0,0,0,0.0,0.0,0,3,0
7298,1,0,2,24.0,0,0,0.0,688.0,0,1,0
7299,1,0,0,26.0,0,0,0.0,79.0,1,3,0
7300,2,1,0,26.0,0,0,0.0,0.0,1,1,1
7301,2,1,0,26.0,0,0,0.0,0.0,1,1,1
7302,1,0,0,22.0,1,0,769.0,0.0,1,1,1
7303,2,0,0,26.0,1,0,1333.0,0.0,0,1,1
7304,1,0,0,27.0,0,0,0.0,55.0,1,1,0
7305,1,0,1,27.0,1,0,0.0,605.0,1,1,1
7306,1,0,1,37.0,0,0,0.0,925.0,1,1,1
7307,1,1,0,22.0,0,0,0.0,0.0,1,3,0
7308,1,0,2,24.0,1,0,0.0,0.0,1,3,0
7309,1,0,0,23.0,0,0,535.0,3.0,1,3,1
7310,1,0,1,18.0,0,0,0.0,76.0,1,1,0
7311,1,1,0,28.0,0,0,0.0,0.0,1,3,1
7312,1,1,0,4.0,1,0,0.0,0.0,1,3,1
7313,1,1,1,23.0,0,0,0.0,0.0,1,3,1
7314,1,1,1,2.0,1,0,0.0,0.0,1,3,1
7315,1,0,0,46.0,1,0,0.0,458.07720329024676,1,3,1
7316,1,0,0,0.0,1,0,0.0,0.0,1,3,1
7317,2,0,0,16.0,1,0,1095.0,0.0,1,1,0
7318,2,0,0,19.0,1,0,1823.0,36.0,0,5,1
7319,0,0,2,34.0,1,0,0.0,3424.0,0,0,1
7320,0,0,0,34.0,1,0,11.0,3299.0,1,0,1
7321,1,0,0,24.0,0,0,482.0,967.0,0,3,1
7322,1,1,1,28.0,0,0,0.0,0.0,1,3,1
7323,0,1,2,44.0,1,0,0.0,0.0,1,0,1
7324,0,1,0,35.0,1,0,0.0,0.0,1,0,1
7325,1,0,0,20.0,0,0,0.0,0.0,1,3,0
7326,1,0,1,18.0,1,0,328.0,0.0,1,1,1
7327,1,0,1,43.0,0,0,6.0,25.0,0,3,0
7328,1,0,1,48.0,1,0,0.0,0.0,1,1,0
7329,2,0,0,46.0,1,0,52.0,0.0,1,4,1
7330,2,1,0,75.0,0,0,0.0,0.0,1,1,1
7331,0,1,2,24.0,1,0,0.0,0.0,1,0,1
7332,1,0,0,34.0,1,0,0.0,9.0,1,3,0
7333,2,0,0,29.0,0,0,1052.0,0.0,0,1,1
7334,2,1,0,46.0,0,0,0.0,0.0,1,1,1
7335,1,0,0,22.0,1,0,558.0,63.0,0,3,1
7336,2,1,0,42.0,0,0,0.0,0.0,1,4,1
7337,2,1,0,46.0,1,0,0.0,0.0,1,1,0
7338,1,0,0,15.0,1,0,0.0,6.0,1,4,0
7339,1,0,0,42.0,0,0,1227.0,773.0,1,1,1
7340,2,0,0,31.0,0,0,166.0,0.0,1,4,1
7341,2,1,0,9.0,0,0,0.0,0.0,1,1,1
7342,1,0,0,34.0,0,0,0.0,0.0,1,1,1
7343,1,0,0,21.0,1,0,9.0,0.0,1,3,0
7344,1,0,2,16.0,0,0,0.0,11.0,1,1,0
7345,1,0,0,40.0,1,0,634.0,60.0,0,1,0
7346,1,0,0,23.0,0,0,550.0,0.0,1,1,1
7347,1,1,0,6.0,1,0,0.0,0.0,0,3,0
7348,1,0,0,17.0,0,0,99.0,516.0,1,1,1
7349,1,0,2,37.0,0,0,19.0,443.0,1,1,1
7350,0,1,1,30.0,0,0,0.0,0.0,1,6,1
7351,0,1,0,32.0,1,0,0.0,0.0,0,6,1
7352,0,1,2,41.0,0,0,0.0,0.0,0,6,1
7353,0,0,2,43.0,1,0,0.0,16856.0,1,6,0
7354,1,0,2,17.0,0,0,6256.0,0.0,1,4,1
7355,0,1,0,37.0,0,0,0.0,0.0,1,0,0
7356,1,1,0,18.0,1,0,0.0,0.0,1,1,1
7357,1,0,0,1.0,1,0,0.0,0.0,1,3,0
7358,1,0,0,38.0,1,0,0.0,0.0,0,3,0
7359,1,0,0,25.0,0,0,131.0,124.0,0,1,0
7360,1,0,0,6.0,0,0,0.0,0.0,1,3,0
7361,1,1,0,1.0,0,0,0.0,0.0,1,3,0
7362,1,0,1,7.0,0,0,0.0,0.0,1,3,0
7363,1,0,0,24.0,0,0,569.0,156.0,0,1,0
7364,1,0,0,19.0,1,0,0.0,721.0,1,1,0
7365,0,1,2,26.0,0,0,0.0,0.0,0,0,1
7366,1,0,0,49.0,1,0,0.0,1738.0,1,3,0
7367,1,0,0,18.0,0,0,0.0,0.0,1,3,0
7368,1,0,0,25.0,1,0,0.0,478.0,0,3,0
7369,1,0,0,46.0,1,0,248.0,458.07720329024676,1,1,1
7370,1,1,0,33.0,1,0,0.0,0.0,0,3,0
